link,title,description,category,pub_date,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
https://vnexpress.net/loi-trang-diem-cua-sao-tai-cac-giai-qua-cau-vang-2937777.html,Lỗi trang điểm của sao tại các giải Quả Cầu Vàng,"Angelina Jolie, Kate Winslet, Nicole Kidman... cũng có những khoảnh khắc xấu xí trên thảm đỏ vì trang điểm không phù hợp.",Giải trí,"Thứ sáu, 10/1/2014, 10:05 (GMT+7)",the golden globe,lễ trao giải quả cầu vàng,sao hollywood,trang điểm,,,,,,,,,,,,
https://vnexpress.net/tong-trang-diem-tu-nhien-yeu-thich-cua-chi-pu-2906256.html,Tông trang điểm tự nhiên yêu thích của Chi Pu,"Sở hữu khuôn mặt xinh đẹp, trong sáng, nữ diễn viên ""Thần tượng"" thường chỉ make-up nhẹ nhàng với mắt nhũ lấp lánh và son môi hồng.",Giải trí,"Thứ tư, 6/11/2013, 13:00 (GMT+7)",chi pu,trang điểm tự nhiên,,,,,,,,,,,,,,
https://vnexpress.net/khanh-ha-mac-ao-dai-hat-tinh-tu-ben-quang-dung-1918623-p3.html,Khánh Hà hát 'Nắng có còn xuân',,Giải trí,"Thứ bảy, 21/4/2012, 10:20 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/ngoc-quyen-ngan-minh-hang-yeu-huy-khanh-1915943.html,Ngọc Quyên ngăn Minh Hằng yêu Huy Khánh,"Trong bộ phim Tết của đạo diễn Nguyễn Minh Chung, nữ người mẫu vào vai cô gái si mê nhân vật do Huy Khánh thể hiện. Không chiếm được tình yêu, cô quay sang ngăn cản hạnh phúc của anh.",Giải trí,"Thứ ba, 15/11/2011, 18:00 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/angelina-jolie-cat-bo-tuyen-vu-ngua-ung-thu-2749324.html,Angelina Jolie cắt bỏ tuyến vú ngừa ung thư,Minh tinh nổi tiếng kịp thời làm các phẫu thuật cắt bỏ toàn bộ mô vú có khả năng mang mầm ung thư - căn bệnh từng cướp đi tính mạng của mẹ cô năm 2007.,Giải trí,"Thứ ba, 14/5/2013, 15:50 (GMT+7)",angelina jolie,ung thư vú,gene brca1,angelina jolie cắt bỏ ngực,,,,,,,,,,,,
https://vnexpress.net/tuyet-lan-du-thi-asian-model-search-1912454.html,Tuyết Lan dự thi 'Asian Model Search',"Top 2 Vietnam's Next Top Model 2010 được mời làm gương mặt đại diện Việt Nam tham dự cuộc thi tìm kiếm gương mặt mẫu tiềm năng khu vực, từ ngày 6 đến 9/4 tại Singapore.",Giải trí,"Thứ ba, 5/4/2011, 11:38 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/liveshow-hon-4-ty-cua-pho-duc-phuong-bi-lo-se-e-ve-3497373.html,Liveshow hơn 4 tỷ của Phó Đức Phương bị lo sẽ ế vé,"Nhạc sĩ ""Trên đỉnh Phù Vân"" phải mất hai tháng mới thuyết phục được đối tác chịu sản xuất liveshow đầu tiên của ông.",Giải trí,"Thứ sáu, 11/11/2016, 10:32 (GMT+7)",phó đức phương,nhạc sĩ phó đức phương,trên đỉnh phù vân,liveshow phó đức phương,liveshow trên đỉnh phù vân,,,,,,,,,,,
https://vnexpress.net/khanh-ha-mac-ao-dai-hat-tinh-tu-ben-quang-dung-1918623-p2.html,Phan Huỳnh Điểu hát 'Cuộc đời vẫn đẹp sao',,Giải trí,"Thứ bảy, 21/4/2012, 10:20 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/tong-trang-diem-ngot-ngao-cho-mua-lanh-2887699.html,Tông trang điểm ngọt ngào cho mùa lạnh,"Học cách trang điểm của Sao Mai điểm hẹn 2012 Đoàn Thúy Trang, bạn sẽ có gương mặt tươi tắn, hồng hào phù hợp với mùa thu đông.",Giải trí,"Thứ ba, 1/10/2013, 00:05 (GMT+7)",đoàn thúy trang,phong cách trang điểm mùa thu,phong cách trang điểm tự nhiên,,,,,,,,,,,,,
https://vnexpress.net/khanh-ha-mac-ao-dai-hat-tinh-tu-ben-quang-dung-1918623-p4.html,Khánh Hà - Quang Dũng song ca 'Bâng khuâng chiều nội trú',,Giải trí,"Thứ bảy, 21/4/2012, 10:20 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/cach-to-son-noi-dung-va-sai-2895520.html,Cách tô son nổi đúng và sai,"Không phải ai cũng phù hợp với son đậm màu, bởi chúng sẽ tố cáo đôi môi khô nứt nẻ một cách rõ rệt.",Giải trí,"Thứ ba, 15/10/2013, 17:14 (GMT+7)",son màu đậm,chọn son môi,cách tô son đậm,trang điểm,,,,,,,,,,,,
https://vnexpress.net/nguoi-mau-dang-quang-hoa-hau-trung-quoc-2012-1919801-p2.html, Vẻ đẹp của tân Hoa hậu Trung Quốc," 
",Giải trí,"Thứ hai, 2/7/2012, 11:46 (GMT+7)",hoa hậu trung quốc 2012,vu văn hà,,,,,,,,,,,,,,
https://vnexpress.net/cach-trang-diem-unisex-ca-tinh-2903352.html,Cách trang điểm unisex cá tính,Đây là phong cách make-up phù hợp với những cô gái mạnh mẽ nhưng vẫn thoáng nét nữ tính nhờ đôi môi đỏ mọng retro.,Giải trí,"Thứ hai, 4/11/2013, 17:27 (GMT+7)",trang điểm,phong cách menswear,menswear,,,,,,,,,,,,,
https://vnexpress.net/trang-diem-tu-nhien-voi-son-moi-tham-2895685-p2.html,Cách đánh son môi thâm tự nhiên,,Giải trí,"Thứ tư, 16/10/2013, 19:00 (GMT+7)",trang điểm tự nhiên,son môi thâm,,,,,,,,,,,,,,
https://vnexpress.net/tuan-ngoc-bi-bon-giong-ca-nu-lan-at-1919810-p2.html,"Uyên Linh, Phương Linh kết hợp ăn ý",,Giải trí,"Chủ nhật, 1/7/2012, 09:30 (GMT+7)",tuấn ngọc,,,,,,,,,,,,,,,
https://vnexpress.net/huyen-trang-doat-giai-vn-s-next-top-model-1911547.html,Huyền Trang đoạt giải VN's Next Top Model,"Cô gái đến từ Bắc Giang trở thành người đầu tiên giành danh hiệu Người mẫu Việt Nam. Đêm chung kết xếp hạng diễn ra tối 23/1, tại TP HCM.",Giải trí,"Thứ hai, 24/1/2011, 09:53 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/loi-trang-diem-cua-sao-tai-cac-giai-qua-cau-vang-2937777-p2.html,Lỗi trang điểm của sao tại các giải Quả Cầu Vàng,,Giải trí,"Thứ sáu, 10/1/2014, 10:05 (GMT+7)",the golden globe,lễ trao giải quả cầu vàng,sao hollywood,trang điểm,,,,,,,,,,,,
https://vnexpress.net/son-moi-chuan-nhu-ngoc-trinh-2885736.html,Son môi chuẩn như Ngọc Trinh,"Chọn màu son hợp với phong cách trang điểm, màu da, khuôn mặt và hoàn cảnh là một trong những khâu quan trọng khi make up của phái đẹp.",Giải trí,"Thứ sáu, 27/9/2013, 08:00 (GMT+7)",ngọc trinh,son môi,mỹ phẩm,trang điểm,mira,,,,,,,,,,,
https://vnexpress.net/meo-bien-phan-trang-diem-vo-lai-lanh-2880058.html,Mẹo biến phấn trang điểm vỡ lại lành,"Chỉ với một thao tác đơn giản, hộp phấn mắt vỡ tưởng như phải vứt đi sẽ trở lại lành lặn như cũ.",Giải trí,"Thứ sáu, 20/9/2013, 00:00 (GMT+7)",phấn trang điểm,cách khắc phục phấn vỡ,phấn vỡ,,,,,,,,,,,,,
https://vnexpress.net/nang-tho-ke-ve-su-kho-tinh-cua-pho-duc-phuong-3132558.html,'Nàng thơ' kể về sự khó tính của Phó Đức Phương,"Ca sĩ Minh Thu chịu nhiều áp lực khi hát lại các ca khúc nổi tiếng của nhạc sĩ ""Trên đỉnh Phù Vân"" trong album mới.",Giải trí,"Thứ ba, 13/1/2015, 05:00 (GMT+7)",minh thu,ca sĩ minh thu,phó đức phương,nhạc sĩ phó đức phương,minh thu hát phó đức phương,,,,,,,,,,,
https://vnexpress.net/tuan-ngoc-khen-my-linh-hat-hay-chua-tung-thay-1918936.html,Tuấn Ngọc khen Mỹ Linh hát hay chưa từng thấy,"Nam ca sĩ hải ngoại dành những lời có cánh cho diva nhạc nhẹ trong liveshow 'Và em sẽ hát' - đêm nhạc mà anh làm khách mời - vào tối 12/5, tại TP HCM.",Giải trí,"Chủ nhật, 13/5/2012, 08:23 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/thai-thanh-hiep-doat-giai-cao-nhat-tieng-hat-mai-xanh-1918629-p2.html,Khoảnh khắc đoạt giải của Thái Thanh Hiệp ,,Giải trí,"Thứ bảy, 21/4/2012, 09:15 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/thai-thanh-hiep-doat-giai-cao-nhat-tieng-hat-mai-xanh-1918629-p9.html,Thu Thủy và ca sĩ Mỹ Linh hát 'Hoa cỏ mùa xuân',,Giải trí,"Thứ bảy, 21/4/2012, 09:15 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/goi-y-chuyen-tong-trang-diem-he-sang-thu-2876762.html,Gợi ý chuyển tông trang điểm hè sang thu,"Giữ lại mỹ phẩm từ mùa hè nhưng biến tấu với những màu sắc mới, vừa không lạc hậu lại tiết kiệm.",Giải trí,"Thứ ba, 10/9/2013, 00:07 (GMT+7)",son môi,trang điểm,tông trang điểm mùa thu,,,,,,,,,,,,,
https://vnexpress.net/hoa-trang-co-dau-ma-ngay-halloween-2902966.html,Hóa trang 'cô dâu ma' ngày Halloween,Bạn sẽ học được bí quyết vẽ một đôi mắt thật to và đầy lòng trắng như trong phim hoạt hình.,Giải trí,"Thứ tư, 30/10/2013, 18:00 (GMT+7)",khuôn mặt đẹp,cô dâu ma,trang điểm,halloween,,,,,,,,,,,,
https://vnexpress.net/ngoc-quyen-me-va-ban-trai-chap-nhan-anh-nude-cua-toi-1912277.html,Ngọc Quyên: Mẹ và bạn trai chấp nhận ảnh nude của tôi,"Cô người mẫu 23 tuổi vừa gây sốc dư luận bằng bộ ảnh ""trần trụi giữa thiên nhiên"". Ngọc Quyên khẳng định, cô trút bỏ xiêm y để kêu gọi ý thức bảo vệ rừng chứ không nhằm mục đích đánh bóng tên tuổi.",Giải trí,"Thứ tư, 23/3/2011, 09:43 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/thuy-trang-goi-cam-khi-bien-hoa-make-up-tong-mau-doi-lap-2889994.html,Thùy Trang gợi cảm khi biến hóa make-up tông màu đối lập,"Dù được trang điểm với tông màu nóng hay lạnh, nữ diễn viên ""Gió nghịch mùa"" vẫn ánh lên sự quyến rũ trên khuôn mặt.",Sức khỏe,"Thứ bảy, 5/10/2013, 05:00 (GMT+7)",thùy trang,trang điểm,trang điểm thu đông,,,,,,,,,,,,,
https://vnexpress.net/ngoc-quyen-ngan-minh-hang-yeu-huy-khanh-1915943-p2.html,Dàn diễn viên của 'Lệ phí tình yêu' ,,Giải trí,"Thứ ba, 15/11/2011, 18:00 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/mat-tron-thanh-thon-gon-voi-tong-make-up-nau-vintage-2899878.html,Mặt tròn thành thon gọn với tông make-up nâu vintage,"Bằng các bước trang điểm sau, dù với tông nâu, bạn vẫn có gương mặt tự nhiên nhưng thon gọn và xinh xắn hơn.",Giải trí,"Thứ sáu, 25/10/2013, 00:00 (GMT+7)",trang điểm mặt tròn,trang điểm tự nhiên,,,,,,,,,,,,,,
https://vnexpress.net/meo-giu-son-moi-lau-troi-2885225.html,Mẹo giữ son môi lâu trôi,Dùng cọ thoa son luôn giúp bạn có đôi môi bền và đều màu hơn.,Giải trí,"Thứ tư, 25/9/2013, 15:45 (GMT+7)",son môi,giữ son lâu trôi,trang điểm,,,,,,,,,,,,,
https://vnexpress.net/phan-huynh-dieu-xuc-dong-vi-thi-sinh-tieng-hat-mai-xanh-1918127.html,Phan Huỳnh Điểu xúc động vì thí sinh Tiếng hát mãi xanh,"Làm giám khảo cuộc thi hát cho người trung, cao niên, Phan Huỳnh Điểu suýt khóc khi nghe thí sinh Nguyễn Thị Ngọc Mỹ thể hiện 'Tình ca cho em', bài hát khiến ông thấy nhạc sĩ quá cố Nguyễn Nam kề bên.",Giải trí,"Thứ bảy, 24/3/2012, 10:18 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/pho-duc-phuong-phu-quang-khong-hieu-luat-ban-quyen-3034979.html,Phó Đức Phương: 'Phú Quang không hiểu luật bản quyền',Giám đốc VCPMC cho rằng nhạc sĩ Phú Quang đã không nắm rõ quyền lợi và nghĩa vụ lại còn đưa thông tin không chính xác khiến công chúng hiểu lầm về cơ quan quản lý.,Giải trí,"Thứ sáu, 22/8/2014, 19:36 (GMT+7)",phú quang,phó đức phương,nhạc sĩ phú quang,nhạc sĩ phó đức phương,tác quyền âm nhạc,bản quyền âm nhac,trung tâm bảo vệ quyền tác giả âm nhạc việt nam,,,,,,,,,
https://vnexpress.net/huy-khanh-yeu-nhung-chua-dam-cuoi-1913647.html,Huy Khánh yêu nhưng chưa dám cưới,"Đang yêu nhưng chàng Thái của 'Cô dâu đại chiến' cho biết không nghĩ đến chuyện kết hôn lần nữa. Hiện tại, Huy Khánh dồn sức cho 2 phim điện ảnh với các vai diễn mà theo anh là đáng mơ ước.",Giải trí,"Thứ ba, 28/6/2011, 07:30 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/cach-trang-diem-unisex-ca-tinh-2903352-p2.html,Cách trang điểm unisex quyến rũ (tiếp),,Giải trí,"Thứ hai, 4/11/2013, 17:27 (GMT+7)",trang điểm,phong cách menswear,menswear,,,,,,,,,,,,,
https://vnexpress.net/minh-thu-hat-nhac-pho-duc-phuong-tren-nen-nhac-dien-tu-3285664.html,Minh Thu hát nhạc Phó Đức Phương trên nền nhạc điện tử,"Nữ ca sĩ mang đến phong cách hiện đại cho các ca khúc ""Không thể và có thể"", ""Huyền thoại hồ Núi Cốc""...",Giải trí,"Thứ bảy, 26/9/2015, 10:51 (GMT+7)",minh thu,phó đức phương,khởi nguyên,,,,,,,,,,,,,
https://vnexpress.net/angelina-jolie-du-hoi-nghi-ngoai-truong-g8-2655938.html,Angelina Jolie dự Hội nghị Ngoại trưởng G8,Minh tinh Hollywood cùng Ngoại trưởng Anh Wiliam Hague kêu gọi các quốc gia hành động vì những nạn nhân bị cưỡng hiếp trong chiến tranh.,Giải trí,"Thứ sáu, 12/4/2013, 16:47 (GMT+7)",angelina jolie,bạo lực giới,nạn nhân chiến tranh,hội nghị ngoại trưởng g8,,,,,,,,,,,,
https://vnexpress.net/mat-dep-nho-5-nguyen-tac-don-gian-2901892.html,Mắt đẹp nhờ 5 nguyên tắc đơn giản,"Để chăm sóc vùng da mắt hiệu quả, hãy thử thực hiện những gợi ý sau đây.",Giải trí,"Thứ hai, 28/10/2013, 11:16 (GMT+7)",mắt đẹp,chăm sóc mắt,đắp mặt nạ,dưỡng da mắt,,,,,,,,,,,,
https://vnexpress.net/meo-lam-toc-xoan-tu-nhien-bang-may-la-2896218.html,Mẹo làm tóc xoăn tự nhiên bằng máy là ,"Để có mái tóc lượn sóng tự nhiên như ý muốn, bạn hoàn toàn có thể tự làm tại nhà với bốn bước đơn giản.",Giải trí,"Thứ năm, 17/10/2013, 03:00 (GMT+7)",làm tóc xoăn bằng máy là,máy là tóc,,,,,,,,,,,,,,
https://vnexpress.net/cach-trang-diem-duong-da-cho-mua-thu-2887700.html,"Cách trang điểm, dưỡng da cho mùa thu","Để môi mềm mại hơn trong tiết trời thu, bạn nên chọn son có thành phần dưỡng cao.",Sức khỏe,"Thứ hai, 30/9/2013, 18:45 (GMT+7)",trang điểm,dưỡng da,son dưỡng,mascara,keo xịt tóc,,,,,,,,,,,
https://vnexpress.net/4-cach-ve-vuon-hong-co-tich-len-mong-2897866.html,4 cách vẽ vườn hồng cổ tích lên móng,"Các cách vẽ nail này không chỉ phù hợp với chị em yêu thích phong cách vintage nhẹ nhàng, cổ tích mà còn thích hợp cho mùa xuân năm tới.",Giải trí,"Thứ hai, 21/10/2013, 03:00 (GMT+7)",cách vẽ móng hoa hồng,nail hoa hồng,,,,,,,,,,,,,,
https://vnexpress.net/sao-ngoai-trang-diem-bien-hoa-ngay-va-dem-2875025.html,Sao ngoại trang điểm biến hóa ngày và đêm ,"Ban ngày, nếu đánh phấn quá dày dễ bị lộ, màu mắt quá đậm khiến mặt bị già. Ngược lại, để không nhạt nhòa trong tiệc đêm, make-up đậm cùng kiểu tóc cầu kỳ là lựa chọn số một của sao.",Giải trí,"Thứ sáu, 6/9/2013, 00:09 (GMT+7)",trang điểm ban ngày,trang điểm dự tiệc,phong cách trang điểm,sao hollywood,taylor swift,anne hathaway,,,,,,,,,,
https://vnexpress.net/trang-diem-mat-ngay-mua-tu-nhien-nhu-sao-han-2874874.html,Trang điểm mắt ngày mưa tự nhiên như sao Hàn,Một chút nhũ sáng và tông màu nâu đồng nhạt sẽ giúp đôi mắt bạn rạng rỡ hơn khi tiết trời u ám.,Giải trí,"Thứ năm, 5/9/2013, 10:24 (GMT+7)",trang điểm tự nhiên,trang điểm mắt,trang điểm ngày mưa,makeup sao hàn,,,,,,,,,,,,
https://vnexpress.net/angelina-jolie-gian-di-toi-tham-chau-phi-2550970.html,Angelina Jolie giản dị tới thăm châu Phi,"Không nhẫn kim cương, không váy vóc lụa là, minh tinh Hollywood áo trắng, quần đen, ngồi trò chuyện với nạn nhân của các vụ cưỡng hiếp trong vùng chiến tranh.
",Giải trí,"Thứ tư, 27/3/2013, 10:51 (GMT+7)",angelina jolie,,,,,,,,,,,,,,,
https://vnexpress.net/bai-ca-thit-cho-cua-huy-khanh-gay-tranh-cai-1915380.html,'Bài ca thịt chó' của Huy Khánh gây tranh cãi,Cư dân mạng xôn xao bàn tán về bài hát ca ngợi món ngon thịt cầy của nhạc sĩ Nguyễn Hải Phong viết cho phim 'Cột mốc 23'. Nhiều người đặt câu hỏi có nên ủng hộ việc ăn thịt loài vật được xem là 'bạn' con người không.,Giải trí,"Thứ tư, 12/10/2011, 16:15 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/mat-tron-thanh-thon-gon-voi-tong-make-up-nau-vintage-2899878-p2.html,Mặt tròn thành thon gọn với tông trang điểm nâu vintage (tiếp),,Giải trí,"Thứ sáu, 25/10/2013, 00:00 (GMT+7)",trang điểm mặt tròn,trang điểm tự nhiên,,,,,,,,,,,,,,
https://vnexpress.net/cach-khac-phuc-tinh-trang-rung-mi-2892602.html,Cách khắc phục tình trạng rụng mi ,"Rụng mi khiến đôi mắt bạn kém thu hút. Chỉ cần sử dụng đúng mỹ phẩm dành cho cửa sổ tâm hồn, bạn sẽ khắc phục được tình trạng này.",Giải trí,"Thứ sáu, 11/10/2013, 04:00 (GMT+7)",rụng mi,khắc phục rụng mi,chăm sóc da,,,,,,,,,,,,,
https://vnexpress.net/anh-quan-my-linh-la-cuoc-hon-nhan-duy-nhat-cua-toi-1918728.html,Anh Quân: ‘Mỹ Linh là cuộc hôn nhân duy nhất của tôi’,"Khi quen mẹ của cô con gái Anna, nhạc sĩ 'Chuyện tình' còn quá trẻ để nghĩ tới chuyện kết hôn. Hai người chia tay do những khác biệt quá lớn về văn hóa. Anh Quân chưa bao giờ hối tiếc khi cưới người phụ nữ chu toàn như Mỹ Linh.",Giải trí,"Thứ sáu, 27/4/2012, 08:56 (GMT+7)",anh quân,mỹ linh,anna,cống hiến,,,,,,,,,,,,
https://vnexpress.net/my-linh-duoc-ve-chan-dung-da-chieu-trong-liveshow-1918460.html,Mỹ Linh được vẽ chân dung đa chiều trong liveshow,"Một Mỹ Linh chân thực và gần gũi trong cả đời sống và âm nhạc được khắc họa thành công tại liveshow “Và em sẽ hát…” diễn ra tối 11/4 tại Cung Văn hóa Hữu nghị, Hà Nội.",Giải trí,"Thứ năm, 12/4/2012, 09:03 (GMT+7)",,,,,,,,,,,,,,,,
https://vnexpress.net/pho-duc-phuong-bay-den-da-nang-doi-tac-quyen-show-khanh-ly-3028725.html,Phó Đức Phương bay đến Đà Nẵng đòi tác quyền show Khánh Ly,"Ngay sát giờ mở màn đêm nhạc Khánh Ly, nhạc sĩ ""Trên đỉnh Phù Vân"" tranh cãi căng thẳng với ban tổ chức chương trình, đòi họ phải ký hợp đồng đóng tác quyền.",Giải trí,"Thứ bảy, 9/8/2014, 02:34 (GMT+7)",khánh ly,trịnh công sơn,,,,,,,,,,,,,,
https://vnexpress.net/nhung-cach-xu-ly-toc-bong-nhon-2900339.html,Những cách xử lý tóc bóng nhờn,"Nhiều người nghĩ rằng chỉ cần gội đầu hàng ngày là có thể ngăn được mái tóc bóng nhờn. Tuy nhiên, việc kích thích da đầu nhiều chỉ càng khiến tuyến bã nhờn tăng hoạt động hơn.  ",Giải trí,"Thứ bảy, 26/10/2013, 02:00 (GMT+7)",tóc nhờn,tóc dầu,xử lý tóc nhờn,,,,,,,,,,,,,
https://vnexpress.net/8-cach-duong-toc-dai-nho-tinh-dau-va-thao-duoc-2893001.html,8 cách dưỡng tóc dài nhờ tinh dầu và thảo dược,"Chỉ cần thoa những loại tinh dầu và thảo dược này lên tóc sau khi gội, bạn sẽ có mái tóc dài đẹp và khỏe mạnh.",Giải trí,"Thứ năm, 10/10/2013, 17:00 (GMT+7)",thảo dược,,,,,,,,,,,,,,,
https://vnexpress.net/my-linh-mat-ngu-vi-lo-cho-liveshow-o-tp-hcm-1918911.html,Mỹ Linh mất ngủ vì lo cho liveshow ở TP HCM,"Sau thành công của 'Và em sẽ hát' tại Hà Nội, diva nhạc nhẹ tiếp tục đưa giọng hát của mình đến với khán giả Sài Gòn. Nữ ca sĩ chia sẻ, áp lực công việc khiến cô nhiều đêm thao thức.",Giải trí,"Thứ sáu, 11/5/2012, 10:23 (GMT+7)",,,,,,,,,,,,,,,,
